Keyword;Position;Previous Position;Position Difference;Search Volume;CPC;Url;Traffic (%);Traffic Cost (%);Competition;Number of Results;Trends
suelos de cocina sin obra;17;16;-1;20;0.83;http://tenders.es/pregunta/se-puede-cambiar-un-suelo-de-cocina-sin-necesidad-de-obra_541/;0.00;0.00;0.64;727000;0.67,0.99,0.67,0.33,0.67,0.33,0.33,0.33,0.67,0.33,0.99,0.67
laminados leroy merlin;17;17;0;20;0.15;http://tenders.es/pregunta/laminado-defectuoso_586/;0.00;0.00;0.09;41000;0.75,0.50,0.50,0.25,0.50,0.50,0.50,0.25,0.50,0.50,0.75,0.99
aislante pladur;17;16;-1;20;1.02;http://tenders.es/presupuesto/madrid/humanes-de-madrid/instalar-techo-de-pladur-con-aislante-acustico_4139/;0.00;0.00;0.19;337000;0.99,0.50,0.25,0.50,0.25,0.25,0.50,0.50,0.50,0.50,0.99,0.75
pintura especial para suelos;17;17;0;20;0.36;http://tenders.es/pregunta/marcas-de-pinturas-para-suelos_505/;0.00;0.00;0.93;7530000;0.33,0.99,0.67,0.67,0.33,0.67,0.67,0.33,0.67,0.33,0.67,0.67
arreglar armario empotrado;17;9;-8;20;0.00;http://tenders.es/presupuesto/madrid/madrid/arreglar-las-puertas-correderas-de-un-armario-empotrado_19773/;0.00;0.00;0.21;76000;0.67,0.67,0.67,0.33,0.67,0.33,0.33,0.33,0.67,0.33,0.33,0.99
presupuesto reformar casa;14;10;-4;10;2.04;http://tenders.es/presupuesto/madrid/madrid/reforma-integral-casa-120-metros-cuadrados_6610/;0.00;0.00;0.84;505000;0.99,0.99,0.50,0.50,0.50,0.50,0.99,0.50,0.50,0.50,0.99,0.99
instalar un videoportero;14;0;0;10;0.00;http://tenders.es/pregunta/como-se-instala-un-videoportero_300/;0.00;0.00;0.45;164000;0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
platos de ducha materiales;14;14;0;10;0.65;http://tenders.es/pregunta/cual-es-el-mejor-plato-de-ducha-calidad-precio_366/;0.00;0.00;0.74;492000;0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
reparar puertas de interior;14;0;0;10;0.00;http://tenders.es/presupuesto/madrid/madrid/reparar-puertas-de-interior_18494/;0.00;0.00;0.55;553000;0.50,0.50,0.99,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50
cuanto cuesta instalacion calefaccion gas natural;14;11;-3;10;5.16;http://tenders.es/presupuesto/madrid/leganes/calefaccion-piso-65-m_669/;0.00;0.01;0.78;9000;0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.99,0.99,0.67,0.67
precios pintura epoxi;14;15;1;10;0.32;http://tenders.es/presupuesto/madrid/madrid/pintar-suelo-de-garaje-comunidad-de-vecinos-600-m2_11627/;0.00;0.00;0.95;190000;0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
ikea silestone;14;0;0;10;0.00;http://tenders.es/preguntas/ikea-montaje-de-muebles-instalaciones/;0.00;0.00;0.05;171000;0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
precios puertas lacadas en blanco;19;19;0;20;0.88;http://tenders.es/presupuesto/madrid/valdilecha/poner-12-puertas-lacadas-en-blanco_6548/;0.00;0.00;1.00;83000;0.50,0.25,0.25,0.25,0.25,0.50,0.25,0.25,0.50,0.50,0.75,0.99
instalacion caldera gas natural precio;19;19;0;20;2.25;http://tenders.es/presupuesto/madrid/madrid/instalacion-de-una-caldera-para-agua-caliente-de-gas-certificada_1181/;0.00;0.00;0.98;153000;0.25,0.25,0.50,0.50,0.50,0.25,0.25,0.50,0.75,0.50,0.99,0.50
instalar calefaccion gas natural;18;14;-4;20;3.33;http://tenders.es/presupuesto/madrid/leganes/calefaccion-piso-65-m_669/;0.00;0.00;0.89;133000;0.28,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.43,0.56,0.99,0.99
vestir un armario por dentro;18;0;0;20;1.01;http://tenders.es/presupuesto/madrid/madrid/cambiar-puertas-armario-por-correderas-y-vestir-armario-por-dentro_20724/;0.00;0.00;0.21;507000;0.60,0.40,0.60,0.40,0.40,0.20,0.20,0.20,0.40,0.20,0.99,0.80
pladur con aislamiento;18;16;-2;20;0.14;http://tenders.es/presupuesto/madrid/humanes-de-madrid/instalar-techo-de-pladur-con-aislante-acustico_4139/;0.00;0.00;0.40;335000;0.43,0.28,0.14,0.14,0.14,0.14,0.28,0.43,0.14,0.56,0.99,0.43
plato de ducha obra;18;17;-1;20;1.37;http://tenders.es/pregunta/mejor-ducha-con-plato-o-de-obra_892/;0.00;0.00;0.59;501000;0.75,0.25,0.50,0.25,0.50,0.25,0.50,0.50,0.75,0.50,0.50,0.99
pintura puertas interiores;19;0;0;20;0.00;http://tenders.es/presupuesto/madrid/madrid/pintar-puertas-interiores-de-sapely-a-blanco_7091/;0.00;0.00;0.45;10500000;0.99,0.67,0.99,0.67,0.99,0.99,0.33,0.33,0.67,0.33,0.33,0.33
split 3000 frigorias;18;16;-2;20;0.12;http://tenders.es/presupuesto/madrid/getafe/instalar-split-inverter-de-3000-frigorias-en-edificio-nuevo_2548/;0.00;0.00;0.90;300000;0.99,0.99,0.50,0.99,0.99,0.50,0.99,0.50,0.50,0.50,0.99,0.99
armarios empotrados madrid precios;20;14;-6;20;1.84;http://tenders.es/presupuesto/madrid/madrid/hacer-armarios-empotrados_10624/;0.00;0.00;0.89;453000;0.99,0.50,0.50,0.50,0.50,0.25,0.75,0.25,0.50,0.25,0.50,0.50
radiadores de hierro fundido precios;19;0;0;20;0.08;http://tenders.es/presupuesto/madrid/madrid/sustituir-radiador-de-hierro-fundido-por-uno-de-aluminio_2897/;0.00;0.00;0.72;81000;0.14,0.14,0.14,0.28,0.14,0.28,0.14,0.28,0.56,0.71,0.99,0.28
canalón pvc;19;18;-1;20;1.79;http://tenders.es/pregunta/que-canalon-es-mejor-aluminio-o-pvc_532/;0.00;0.00;0.56;148000;0.50,0.50,0.25,0.25,0.25,0.50,0.50,0.75,0.99,0.50,0.99,0.75
pinturas bruguer para azulejos;20;15;-5;20;0.17;http://tenders.es/pregunta/se-quedan-bien-los-azulejos-tapados-cn-pintura_69/;0.00;0.00;0.32;22000;0.50,0.25,0.25,0.50,0.25,0.99,0.25,0.50,0.50,0.25,0.25,0.25
reforma integral cocina precio;19;0;0;20;1.69;http://tenders.es/presupuesto/madrid/madrid/reforma-integral-piso-60m2_1571/;0.00;0.00;0.89;590000;0.75,0.50,0.50,0.25,0.50,0.75,0.75,0.50,0.50,0.25,0.75,0.99
precios de pintura plastica;18;0;0;20;0.14;http://tenders.es/trabajo/precio-m2-liso-pintura-plastica-color/;0.00;0.00;1.00;143000;0.99,0.80,0.60,0.20,0.40,0.20,0.20,0.40,0.20,0.40,0.20,0.20
busco empresa de reformas;20;0;0;20;5.81;http://tenders.es/presupuesto/madrid/madrid/reforma-integral-piso-60m2_1571/;0.00;0.01;0.77;570000;0.50,0.50,0.25,0.50,0.25,0.25,0.50,0.25,0.25,0.25,0.99,0.50
instalar aire acondicionado barcelona;18;17;-1;20;0.89;http://tenders.es/presupuesto/barcelona/ripollet/instalar-aire-acondicionado-en-habitacion_6564/;0.00;0.00;0.91;400000;0.20,0.20,0.20,0.80,0.99,0.60,0.20,0.40,0.20,0.20,0.20,0.20
comprar diferencial rearmable;18;17;-1;20;0.10;http://tenders.es/presupuesto/madrid/alcorcon/instalar-un-interruptor-diferencial-con-rearme-automatico_3257/;0.00;0.00;1.00;2000;0.67,0.33,0.33,0.67,0.67,0.99,0.67,0.99,0.67,0.33,0.33,0.67
canalones aluminio precio;20;18;-2;20;0.68;http://tenders.es/pregunta/que-canalon-es-mejor-aluminio-o-pvc_532/;0.00;0.00;0.70;150000;0.25,0.25,0.75,0.75,0.99,0.25,0.50,0.50,0.99,0.25,0.25,0.75
marcas de platos de ducha;19;18;-1;20;0.00;http://tenders.es/pregunta/cual-es-el-mejor-plato-de-ducha-calidad-precio_366/;0.00;0.00;0.81;479000;0.33,0.67,0.33,0.33,0.33,0.33,0.33,0.99,0.67,0.67,0.67,0.99
precio de reformar una cocina;19;0;0;20;2.60;http://tenders.es/presupuesto/madrid/nuevo-baztan/reforma-cocina-15m2_488/;0.00;0.00;0.80;24400000;0.25,0.25,0.25,0.25,0.50,0.25,0.25,0.50,0.50,0.50,0.99,0.99
ejemplo presupuesto reforma vivienda;18;0;0;20;0.00;http://tenders.es/presupuesto/barcelona/premia-de-mar/reforma-integral-piso-90m2_8169/;0.00;0.00;0.69;540000;0.25,0.25,0.25,0.50,0.25,0.25,0.50,0.99,0.75,0.50,0.50,0.75
colocar rodapie tarima flotante;18;0;0;20;0.00;http://tenders.es/presupuesto/madrid/mostoles/instalar-tarima-flotante-y-rodapie_3297/;0.00;0.00;0.22;18000;0.40,0.20,0.40,0.20,0.40,0.99,0.80,0.40,0.40,0.40,0.80,0.40
reformar cocina y baño precio;18;0;0;20;1.87;http://tenders.es/presupuesto/madrid/madrid/reforma-cocina-y-bano_315/;0.00;0.00;0.85;1170000;0.33,0.33,0.33,0.33,0.33,0.67,0.67,0.67,0.67,0.67,0.99,0.99
reformas hogar madrid;20;12;-8;20;3.67;http://tenders.es/presupuesto/madrid/madrid/reforma-integral-piso-60m2_1571/;0.00;0.01;0.81;1630000;0.67,0.67,0.67,0.67,0.33,0.33,0.99,0.67,0.33,0.67,0.67,0.99
presupuestos cocina;18;0;0;20;1.49;http://tenders.es/presupuesto/barcelona/barcelona/presupuesto-cocina-reforma-integral-4m2_19526/;0.00;0.00;0.89;870000;0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.99,0.75,0.50,0.75,0.99
aluminios arian;20;12;-8;20;0.00;http://tenders.es/profesional/aluminios-arian-c-b/;0.00;0.00;0.21;3000;0.33,0.33,0.67,0.33,0.33,0.33,0.33,0.67,0.99,0.33,0.67,0.67
precio cambiar cocina;19;0;0;20;0.25;http://tenders.es/presupuesto/madrid/valdemoro/cambiar-suelo-de-cocina-unos-10m2_13505/;0.00;0.00;0.64;60800000;0.99,0.99,0.50,0.50,0.50,0.50,0.99,0.99,0.99,0.50,0.99,0.99
ventanas oscilobatientes aluminio;19;17;-2;20;1.31;http://tenders.es/presupuesto/madrid/fuenlabrada/poner-ventanas-oscilobatientes-en-habitaciones_6903/;0.00;0.00;0.69;143000;0.40,0.20,0.20,0.20,0.20,0.40,0.40,0.40,0.40,0.60,0.80,0.99
pared de bloques de hormigon;19;0;0;20;0.00;http://tenders.es/presupuesto/madrid/valdetorres-de-jarama/hacer-un-muro-con-bloques-de-hormigon_12160/;0.00;0.00;0.08;128000;0.99,0.67,0.33,0.33,0.67,0.33,0.33,0.99,0.99,0.67,0.99,0.67
precio madera ipe;18;17;-1;20;0.17;http://tenders.es/presupuesto/madrid/torrejon-de-ardoz/poner-suelo-de-piscina-madera-ipe_6530/;0.00;0.00;0.82;155000;0.75,0.75,0.99,0.50,0.75,0.50,0.50,0.25,0.25,0.25,0.50,0.50
pintores en cuenca;18;14;-4;20;0.52;http://tenders.es/profesionales/pintura/cuenca/;0.00;0.00;0.35;334000;0.99,0.25,0.50,0.50,0.50,0.25,0.25,0.50,0.50,0.25,0.50,0.50
puertas en fuenlabrada;20;0;0;20;0.46;http://tenders.es/presupuesto/madrid/fuenlabrada/instalacion-tarima-y-puertas_860/;0.00;0.00;0.83;474000;0.50,0.25,0.25,0.50,0.25,0.25,0.50,0.25,0.99,0.25,0.50,0.50
ikea parquet flotante;19;0;0;20;0.30;http://tenders.es/presupuesto/madrid/madrid/queria-un-presupuesto-de-instalacion-de-tarima-flotante-en-dos-habitaciones-40-m2-en-total_14281/;0.00;0.00;0.59;12000;0.75,0.25,0.25,0.25,0.25,0.25,0.50,0.50,0.75,0.75,0.99,0.99
suelo laminado para cocinas;19;0;0;20;1.25;http://tenders.es/pregunta/suelo-laminado-de-pvc-hidrofugo-que-se-levanta_460/;0.00;0.00;0.78;407000;0.99,0.20,0.60,0.40,0.40,0.40,0.40,0.20,0.40,0.60,0.60,0.40
suelos de pvc para cocinas;18;14;-4;20;0.84;http://tenders.es/pregunta/suelo-laminado-de-pvc-hidrofugo-que-se-levanta_460/;0.00;0.00;0.81;640000;0.75,0.99,0.75,0.50,0.25,0.50,0.50,0.75,0.50,0.25,0.50,0.75
instalar aire acondicionado en casa;18;13;-5;20;1.85;http://tenders.es/presupuesto/madrid/madrid/instalacion-de-aire-acondicionado-en-casa-con-pre-instalacion_125/;0.00;0.00;0.77;573000;0.20,0.40,0.40,0.99,0.60,0.40,0.40,0.20,0.20,0.20,0.20,0.40
empresas de limpieza en cuenca;18;13;-5;20;1.55;http://tenders.es/profesionales/limpieza/cuenca/;0.00;0.00;0.97;770000;0.25,0.25,0.50,0.25,0.75,0.75,0.99,0.50,0.99,0.25,0.75,0.50
montantes de pladur;18;0;0;20;0.00;http://tenders.es/pregunta/montantes-de-pladur-inclinados-es-posible_663/;0.00;0.00;0.07;33000;0.25,0.50,0.50,0.25,0.25,0.25,0.50,0.50,0.50,0.75,0.99,0.75
precios puertas lacadas;19;19;0;20;1.55;http://tenders.es/presupuesto/madrid/valdilecha/poner-12-puertas-lacadas-en-blanco_6548/;0.00;0.00;1.00;116000;0.99,0.99,0.50,0.50,0.99,0.99,0.99,0.99,0.50,0.50,0.99,0.99
precios techos desmontables;18;15;-3;20;0.49;http://tenders.es/presupuesto/valencia/valencia/colocacion-falso-techo-desmontable_11111/;0.00;0.00;0.71;189000;0.99,0.33,0.67,0.33,0.67,0.33,0.33,0.67,0.33,0.33,0.67,0.99
instalacion motor persiana;19;0;0;20;1.22;http://tenders.es/pregunta/es-complicada-la-obra-para-instalar-persianas-electricas_628/;0.00;0.00;0.95;150000;0.40,0.20,0.99,0.60,0.40,0.40,0.40,0.60,0.20,0.40,0.40,0.40
precio canalones aluminio;19;20;1;20;1.21;http://tenders.es/pregunta/que-canalon-es-mejor-aluminio-o-pvc_532/;0.00;0.00;0.62;148000;0.67,0.33,0.99,0.67,0.67,0.67,0.99,0.67,0.67,0.33,0.67,0.33
presupuesto de pintores;19;14;-5;20;0.39;http://tenders.es/presupuestos/pintura/;0.00;0.00;0.77;2400000;0.25,0.25,0.75,0.25,0.75,0.50,0.50,0.25,0.25,0.25,0.99,0.25
porcelanico precio;18;0;0;20;0.49;http://tenders.es/presupuesto/barcelona/olesa-de-montserrat/cambiar-suelo-de-gres-a-porcelanico_6870/;0.00;0.00;0.45;212000;0.99,0.67,0.67,0.33,0.67,0.33,0.67,0.99,0.99,0.67,0.99,0.99
piscinas 5x3;19;19;0;20;0.08;http://tenders.es/presupuesto/madrid/loeches/excavacion-piscina-35x35x15-en-chalet-adosado-en-loeches_19437/;0.00;0.00;0.64;119000;0.40,0.20,0.60,0.40,0.99,0.40,0.40,0.20,0.20,0.20,0.20,0.40
muro bloques hormigon;19;17;-2;20;1.69;http://tenders.es/presupuesto/toledo/escalona/muro-con-bloques-de-hormigon-20m-x-2m-alto_13486/;0.00;0.00;0.09;140000;0.67,0.67,0.33,0.67,0.33,0.67,0.33,0.33,0.67,0.67,0.33,0.99
escayolista madrid;19;18;-1;20;0.00;http://tenders.es/presupuesto/madrid/madrid/poner-escayola-en-piso_10425/;0.00;0.00;0.34;82000;0.40,0.99,0.40,0.60,0.40,0.20,0.40,0.60,0.40,0.20,0.20,0.40
como embaldosar un suelo;19;17;-2;20;0.00;http://tenders.es/pregunta/duda-suelo-cocina_251/;0.00;0.00;0.15;108000;0.99,0.99,0.67,0.33,0.99,0.67,0.67,0.33,0.33,0.67,0.33,0.67
split 3x1;19;15;-4;20;1.44;http://tenders.es/presupuesto/madrid/pinto/multi-split-3x1-panasonicgeneral_15688/;0.00;0.00;0.64;362000;0.25,0.50,0.99,0.75,0.99,0.50,0.75,0.25,0.50,0.50,0.50,0.50
precio instalacion de gas natural;19;0;0;20;3.33;http://tenders.es/presupuesto/madrid/leganes/calefaccion-piso-65-m_669/;0.00;0.00;0.88;441000;0.25,0.25,0.50,0.25,0.25,0.25,0.25,0.50,0.99,0.25,0.50,0.50
tipos de plato de ducha;18;10;-8;20;0.61;http://tenders.es/pregunta/cual-es-el-mejor-plato-de-ducha-calidad-precio_366/;0.00;0.00;0.71;349000;0.75,0.75,0.50,0.75,0.25,0.50,0.99,0.50,0.50,0.50,0.75,0.75
precio suelo gres;19;18;-1;20;0.00;http://tenders.es/presupuesto/barcelona/sant-sadurni-danoia/colocar-suelo-de-gres-en-un-garaje-de-unos-50-m2_11497/;0.00;0.00;0.26;514000;0.67,0.67,0.67,0.67,0.99,0.99,0.67,0.67,0.67,0.33,0.99,0.67
precio suelo gres;18;17;-1;20;0.00;http://tenders.es/presupuesto/barcelona/olesa-de-montserrat/cambiar-suelo-de-gres-a-porcelanico_6870/;0.00;0.00;0.26;514000;0.67,0.67,0.67,0.67,0.99,0.99,0.67,0.67,0.67,0.33,0.99,0.67
presupuesto de pintura de casas;15;11;-4;10;0.00;http://tenders.es/presupuesto/valencia/xativa/pintar-una-casa-de-100-m2_4841/;0.00;0.00;0.00;638000;0.00,0.99,0.00,0.99,0.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00
presupuesto de pintura de casas;16;12;-4;10;0.00;http://tenders.es/presupuesto/alicante/alicante/pintar-una-casa-completa-de-100-m2-con-techos-en-blanco_3159/;0.00;0.00;0.00;638000;0.00,0.99,0.00,0.99,0.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00
silestone ikea;15;15;0;10;0.40;http://tenders.es/preguntas/ikea-montaje-de-muebles-instalaciones/;0.00;0.00;0.08;172000;0.50,0.50,0.50,0.50,0.50,0.50,0.99,0.50,0.50,0.99,0.99,0.50
kronos parquet;16;15;-1;10;0.00;http://tenders.es/presupuesto/barcelona/barcelona/colocar-parquet-en-un-piso-de-75m_8728/;0.00;0.00;0.28;54000;0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
precios de ventanas de aluminio con persiana;16;17;1;10;0.53;http://tenders.es/presupuesto/madrid/mostoles/encargar-3-ventanas-de-aluminio-con-persiana-incluida_14548/;0.00;0.00;0.94;256000;0.99,0.33,0.33,0.33,0.33,0.33,0.99,0.67,0.33,0.33,0.33,0.33
escaleras exteriores de madera;16;0;0;10;0.00;http://tenders.es/pregunta/necesito-consejo-para-hacer-una-escalera-de-madera-exterior_1002/;0.00;0.00;0.71;601000;0.99,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50
precio puertas interior lacadas en blanco;16;15;-1;10;0.80;http://tenders.es/presupuesto/madrid/valdilecha/poner-12-puertas-lacadas-en-blanco_6548/;0.00;0.00;0.92;150000;0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.99,0.50,0.99,0.50
presupuesto de puertas;15;11;-4;10;0.00;http://tenders.es/presupuesto/madrid/valdilecha/poner-12-puertas-lacadas-en-blanco_6548/;0.00;0.00;0.81;14900000;0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.99,0.50,0.50,0.50,0.50
aislamiento termico tejados;15;10;-5;10;2.40;http://tenders.es/pregunta/aislamiento-termico-para-el-tejado-de-una-casa-de-campo_621/;0.00;0.00;0.88;35000;0.99,0.50,0.99,0.50,0.50,0.50,0.99,0.50,0.50,0.50,0.50,0.50
puertas de casa precios;16;14;-2;10;0.25;http://tenders.es/presupuesto/madrid/paracuellos-de-jarama/cambiar-puertas-de-casa-por-unas-blancas-lacadas_3061/;0.00;0.00;0.98;15000000;0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
reforma cocinas madrid;15;15;0;10;4.04;http://tenders.es/presupuesto/madrid/nuevo-baztan/reforma-cocina-15m2_488/;0.00;0.00;0.78;27300000;0.99,0.99,0.50,0.99,0.99,0.50,0.50,0.50,0.50,0.50,0.99,0.50
parquet pamplona;15;16;1;10;0.22;http://tenders.es/s/presupuestos/acuchillar-y-barnizar-parquet/navarra/pamplona/;0.00;0.00;0.34;348000;0.99,0.99,0.99,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.99,0.50
rejas ventanas madrid;16;12;-4;10;0.86;http://tenders.es/presupuesto/madrid/villalbilla/poner-rejas-en-ventanas_4150/;0.00;0.00;0.88;390000;0.25,0.25,0.25,0.50,0.99,0.25,0.50,0.25,0.50,0.25,0.25,0.50
rejas ventanas madrid;15;11;-4;10;0.86;http://tenders.es/presupuesto/madrid/pozuelo-de-alarcon/poner-reja-de-hierro-para-una-ventana_6825/;0.00;0.00;0.88;390000;0.25,0.25,0.25,0.50,0.99,0.25,0.50,0.25,0.50,0.25,0.25,0.50
pladur para baño;16;19;3;10;0.00;http://tenders.es/pregunta/que-es-mejor-para-un-techo-de-un-bano-escayola-o-pladur_1022/;0.00;0.00;0.07;491000;0.33,0.33,0.33,0.33,0.33,0.99,0.33,0.67,0.33,0.99,0.67,0.33
como lacar puertas barnizadas;16;17;1;10;0.00;http://tenders.es/presupuesto/madrid/madrid/lacar-10-puertas-de-barnizado-a-blanco_20378/;0.00;0.00;0.23;110000;0.33,0.33,0.33,0.33,0.33,0.33,0.67,0.67,0.99,0.67,0.33,0.99
pintura para ducha;16;17;1;10;0.00;http://tenders.es/pregunta/pintar-pared-de-la-ducha_780/;0.00;0.00;0.24;702000;0.99,0.99,0.50,0.99,0.99,0.50,0.50,0.50,0.50,0.50,0.50,0.50
reparaciones de puertas de madera;15;0;0;10;0.00;http://tenders.es/presupuesto/madrid/madrid/reparacion-puertas-de-madera_4331/;0.00;0.00;1.00;524000;0.99,0.00,0.99,0.99,0.99,0.00,0.99,0.99,0.99,0.00,0.99,0.99
reformas integrales fuenlabrada;15;0;0;10;3.63;http://tenders.es/presupuesto/madrid/fuenlabrada/reforma-integral-de-un-piso-de-65-m2_3855/;0.00;0.00;0.98;94000;0.99,0.50,0.50,0.99,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50
reformas integrales fuenlabrada;16;0;0;10;3.63;http://tenders.es/presupuesto/madrid/fuenlabrada/_3730/;0.00;0.00;0.98;94000;0.99,0.50,0.50,0.99,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50
precios pintura epoxi;15;14;-1;10;0.32;http://tenders.es/presupuesto/madrid/madrid/pintar-suelo-de-terrazo-85-m2-con-resina-epoxi_19089/;0.00;0.00;0.95;190000;0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
lana mineral acustica;16;16;0;10;0.00;http://tenders.es/pregunta/es-buen-aislante-acustico-la-lana-de-roca_391/;0.00;0.00;0.48;94000;0.99,0.00,0.99,0.99,0.99,0.99,0.00,0.99,0.99,0.00,0.99,0.99
materiales platos de ducha;15;14;-1;10;0.93;http://tenders.es/pregunta/cual-es-el-mejor-plato-de-ducha-calidad-precio_366/;0.00;0.00;0.67;496000;0.99,0.50,0.99,0.50,0.50,0.50,0.50,0.99,0.50,0.50,0.99,0.99
precio pintura estuco;15;14;-1;10;0.00;http://tenders.es/presupuesto/malaga/marbella/pintar-estuco-en-12-m2-de-pared_4857/;0.00;0.00;0.52;349000;0.99,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.99,0.50,0.99,0.99
precios de tarima flotante instalada;15;0;0;10;0.86;http://tenders.es/presupuesto/madrid/leganes/instalar-tarima-flotante-o-parquet-en-un-piso_4010/;0.00;0.00;0.83;74000;0.33,0.33,0.33,0.67,0.33,0.33,0.33,0.33,0.33,0.33,0.67,0.99
marca pinturas;15;9;-6;10;0.00;http://tenders.es/pregunta/con-que-casa-de-pinturas-trabajas_39/;0.00;0.00;0.05;9650000;0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
que platos de ducha son mejores;16;16;0;10;1.32;http://tenders.es/pregunta/cual-es-el-mejor-plato-de-ducha-calidad-precio_366/;0.00;0.00;0.82;572000;0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.99,0.50,0.50,0.50
instalar lavavajillas compacto;15;10;-5;10;0.00;http://tenders.es/presupuesto/barcelona/barcelona/instalar-lavavajillas-compacto_2158/;0.00;0.00;0.43;31000;0.33,0.67,0.33,0.67,0.33,0.33,0.33,0.33,0.67,0.33,0.99,0.33
presupuesto de pintura de casas;17;0;0;10;0.00;http://tenders.es/s/presupuestos/pintar-una-casa/;0.00;0.00;0.00;638000;0.00,0.99,0.00,0.99,0.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00
ikea madrid cocinas;17;16;-1;10;0.00;http://tenders.es/presupuesto/madrid/madrid/montaje-de-cocina-ikea-y-muebles_10614/;0.00;0.00;0.62;343000;0.99,0.50,0.50,0.50,0.99,0.50,0.50,0.50,0.99,0.50,0.99,0.50
precio reforma de baño;17;0;0;10;3.79;http://tenders.es/presupuesto/madrid/madrid/reforma-de-bano-completo-y-otro-cambio-de-banera-por-plato-ducha_12587/;0.00;0.00;0.77;8910000;0.99,0.50,0.99,0.50,0.50,0.99,0.99,0.50,0.99,0.50,0.50,0.99
precio puertas lacadas blancas;17;19;2;10;0.91;http://tenders.es/presupuesto/madrid/valdilecha/poner-12-puertas-lacadas-en-blanco_6548/;0.00;0.00;0.93;43000;0.50,0.50,0.50,0.50,0.99,0.99,0.50,0.99,0.50,0.50,0.50,0.99
muebles ikea bilbao;21;19;-2;20;0.38;http://tenders.es/profesionales/ikea-montaje-de-muebles-instalaciones/vizcaya/bilbao/;0.00;0.00;0.74;184000;0.33,0.99,0.99,0.67,0.67,0.67,0.33,0.33,0.99,0.67,0.99,0.33
presupuestos de instalaciones electricas;17;17;0;10;1.43;http://tenders.es/presupuesto/barcelona/barcelona/instalacion-electrica-de-una-vivienda-de-60-m2_6540/;0.00;0.00;0.62;759000;0.99,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.99
radiadores caldera;17;15;-2;10;0.00;http://tenders.es/presupuesto/madrid/pinto/instalacion-de-caldera-y-radiadores-para-piso-de-100-m2_11057/;0.00;0.00;0.79;468000;0.50,0.50,0.50,0.50,0.00,0.00,0.50,0.50,0.50,0.50,0.50,0.99
precio del metro cuadrado de construcción;17;16;-1;10;0.00;http://tenders.es/pregunta/cuanto-cuesta-el-metro-cuadrado-de-construccion_743/;0.00;0.00;0.18;592000;0.00,0.99,0.99,0.99,0.99,0.00,0.99,0.99,0.99,0.99,0.00,0.99
rebajar puerta madera;19;18;-1;10;0.00;http://tenders.es/presupuesto/madrid/madrid/cepillar-puertas_4107/;0.00;0.00;0.05;153000;0.33,0.33,0.33,0.33,0.67,0.67,0.67,0.67,0.99,0.33,0.33,0.33
materiales para platos de ducha;19;16;-3;10;1.17;http://tenders.es/pregunta/cual-es-el-mejor-plato-de-ducha-calidad-precio_366/;0.00;0.00;0.62;502000;0.99,0.00,0.50,0.99,0.50,0.99,0.99,0.99,0.50,0.50,0.99,0.99
como hacer una reforma integral de un piso;20;0;0;10;1.58;http://tenders.es/presupuesto/madrid/madrid/reforma-integral-piso-60m2_1571/;0.00;0.00;0.71;434000;0.00,0.00,0.00,0.00,0.00,0.00,0.67,0.99,0.67,0.67,0.99,0.33
cambiar cocina precio;19;0;0;10;1.19;http://tenders.es/presupuesto/madrid/valdemoro/cambiar-suelo-de-cocina-unos-10m2_13505/;0.00;0.00;0.59;59700000;0.33,0.33,0.33,0.67,0.33,0.33,0.33,0.99,0.33,0.33,0.33,0.67
precio calefacción gas natural;18;0;0;10;2.35;http://tenders.es/presupuesto/madrid/leganes/calefaccion-piso-65-m_669/;0.00;0.00;0.99;587000;0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.75,0.50,0.99,0.99
